SiteID;Longitude;Latitude
802002;929287;4596617
802012;926563;4591254
802015;927965;4594171
802019;929156;4591027
802021;935244;4597056
802023;935731;4596314
802027;936936;4598062
802030;933486;4597382
802042;933502;4599985
802050;930509;4597967
802066;903040;4576161
802067;932389;4597013
802071;930851;4592642
802072;930975;4592980
802073;929260;4590850
802078;911111;4689571
802089;931213;4611379
802092;924126;4603164
802095;931311;4597085
802098;908231;4608106
802101;909794;4604599
802104;928345;4594527
802111;931630;4595250
802112;935867;4596726
802113;932191;4592011
802121;924971;4606903
802132;929418;4594926
802138;952448;4613340
802139;949278;4608065
802143;902153;4602411
802144;977082;4631598
802145;946424;4623488
802146;937480;4621209
802149;921694;4603242
802151;927630;4603233
802153;925172;4634606
802175;930046;4591353
802176;941017;4613066
802179;930007;4595306
802181;931236;4595551
802183;933752;4595747
802189;931991;4592627
802196;888494;4578582
802197;930985;4588047
802199;931781;4614030
802200;940804;4620085
802202;925196;4590012
802205;925906;4587210
802207;922567;4588748
802214;956154;4627638
802222;918725;4588180
802226;907093;4641552
802229;926966;4595318
802251;932668;4594795
802253;878906;4618911
802254;869986;4605654
802257;935269;4622361
802265;931787;4595338
802268;928624;4596632
802269;937579;4602217
802270;940871;4604043
802271;875673;4592872
802279;925789;4589863
802280;900313;4578853
802292;935586;4655395
802294;925958;4590147
802297;954951;4626147
802298;938039;4609653
802300;926237;4606361
802304;905010;4620928
802306;928888;4592230
802307;928708;4594486
802314;934472;4594549
802319;902884;4625505
802323;921554;4614654
802326;919374;4582720
802330;936331;4654938
802334;935646;4654529
802335;937785;4663539
802336;933157;4601809
802340;949130;4663639
802346;936402;4597577
802347;923999;4617878
802356;899273;4632810
802358;923037;4593643
802361;936958;4600217
802362;933885;4596591
802370;926208;4587337
802373;930408;4595062
802377;930543;4594817
802379;884715;4613686
802380;930298;4594988
802381;929570;4596288
802384;928060;4588715
802385;941638;4664797
802388;920319;4586748
802389;892379;4599296
802390;937426;4615504
802392;922354;4593584
802393;924980;4605829
802394;933944;4600281
802397;937911;4600878
802399;937465;4602123
802406;929208;4610154
802407;936338;4601466
802408;936296;4600118
802410;936156;4600727
802412;937775;4603270
802413;916621;4582014
802414;895376;4574025
802416;929657;4598699
802418;929188;4594281
802419;931549;4595415
802420;932984;4595563
802421;930973;4594272
802422;930315;4592759
802423;932215;4595614
802424;915973;4603374
802425;929294;4592848
802429;928985;4592488
802433;930081;4594273
802434;925559;4610111
802436;933708;4595654
802437;935053;4600852
802438;931190;4594965
802439;918404;4613516
802443;924029;4613256
802444;933849;4596202
802445;934396;4596803
802447;932747;4593996
802448;933200;4593954
802449;934232;4595508
802451;930167;4595944
802453;925818;4612746
802455;933981;4596988
802459;932569;4595912
802460;935339;4596878
802461;932436;4595132
802463;932886;4600049
802468;971758;4622319
802469;910167;4659518
802471;970913;4622078
802474;935202;4597955
802475;934857;4597545
802478;926326;4612008
802479;934507;4600082
802482;935428;4599418
802485;920052;4611094
802489;934456;4601249
802491;933976;4599400
802492;917307;4580439
802493;937115;4599105
802494;931920;4594533
802495;893721;4641977
802496;925084;4604683
802497;900150;4575119
802498;918406;4580284
802499;916955;4582430
802501;921760;4592739
802503;928472;4606422
802504;933285;4594499
802505;928713;4606341
802507;936942;4601090
802509;923191;4592242
802513;932449;4593876
802514;924308;4592187
802515;924703;4591215
802516;932413;4593262
802518;923768;4591827
802520;885836;4613897
802522;901514;4630468
802523;931325;4593791
802525;922377;4592923
802526;924804;4590321
802527;931608;4594782
802532;927595;4594492
802533;921619;4589384
802535;921867;4588928
802536;932515;4597234
802537;928478;4594972
802538;892320;4586192
802539;921246;4589241
802540;928309;4595585
802543;924994;4593829
802546;923478;4593358
802549;929581;4596217
802552;925344;4592781
802554;926177;4593549
802556;920946;4580688
802557;902207;4575995
802559;925426;4592926
802560;903274;4575983
802561;907403;4611231
802563;902980;4576457
802564;918648;4584702
802566;918393;4585088
802567;919876;4583990
802569;940723;4620446
802573;940310;4619527
802574;931575;4597615
802575;919110;4597337
802576;940966;4620568
802577;931110;4596774
802578;939699;4617634
802579;931107;4596283
802580;917258;4613063
802582;919763;4613482
802585;918281;4615010
802587;917938;4612505
802589;928775;4591649
802590;926020;4593454
802592;931750;4596089
802594;917344;4616801
802599;954160;4614171
802601;931168;4595305
802604;932188;4596066
802605;918432;4614733
802606;906178;4610251
802607;931561;4596696
802609;926372;4592550
802613;932292;4597364
802614;926719;4592313
802616;928609;4592170
802618;936807;4655398
802620;953832;4612723
802621;925994;4587044
802622;933379;4596720
802623;953903;4613489
802628;913046;4613465
802629;932727;4600975
802634;920157;4585715
802635;921255;4602947
802637;902511;4630142
802641;906323;4599141
802643;919519;4586479
802647;894548;4575672
802648;897825;4575660
802649;950233;4609096
802654;934919;4612143
802656;935711;4612064
802658;932496;4606738
802664;925003;4587160
802665;925932;4587773
802667;926352;4587967
802668;932960;4600175
802669;947678;4607578
802672;920682;4605245
802673;920636;4606302
802678;936393;4597653
802687;928943;4597288
802689;936288;4597394
802690;920453;4611674
802691;930610;4595489
802692;930306;4593010
802700;930992;4598849
802710;929908;4594484
802715;940762;4618806
802734;900901;4598177
802736;885120;4613420
802738;920983;4590604
802739;944402;4667714
802740;935082;4625951
802741;929766;4593205
802745;886208;4612168
802746;921608;4587179
802752;921649;4601839
802753;908619;4620804
802755;907786;4606109
802756;930783;4593721
802757;934583;4597688
802758;928765;4592768
802759;930479;4593368
802766;971670;4622417
802767;928893;4593497
802771;978698;4628562
802776;930812;4595300
802777;938640;4602348
802785;924782;4592608
802787;934340;4596348
802789;934423;4596347
802791;911098;4597085
802796;932316;4594709
802797;930767;4593255
802802;929914;4593683
802808;931468;4595554
802809;931885;4595258
802824;899788;4631296
802825;903236;4628894
802827;928199;4592023
802830;932455;4600871
802832;931116;4593905
802833;952478;4610616
802834;936115;4656165
802835;924977;4613607
802836;937141;4635447
802840;936113;4610723
802841;931246;4595802
802842;919559;4670329
802845;903596;4629681
802846;928990;4590489
802847;943741;4605469
802848;934874;4668918
802849;931174;4595811
802850;900973;4672404
802852;902560;4630934
802855;962781;4618100
802862;904281;4576264
802866;929884;4608815
802867;934933;4657473
802875;892718;4588091
802876;920960;4605110
802877;919727;4586590
802878;915801;4609186
802879;919405;4604631
802881;922695;4605920
802883;910542;4604761
802884;905505;4610612
802885;917672;4608941
802886;928616;4586705
802887;918731;4602364
802888;916147;4595130
802894;924700;4610198
802896;918840;4584506
802897;899805;4597468
802899;931629;4595879
802902;939448;4626888
802904;923517;4605897
802906;945520;4620464
802908;939629;4603198
802909;951110;4624947
802913;926073;4586753
802914;921463;4587759
802916;952095;4611583
802922;930294;4594288
802924;924463;4592897
802925;926627;4590719
802926;929853;4590560
802929;933007;4594228
802930;931957;4595142
802937;934733;4595508
802939;931740;4594035
802940;892012;4572253
802941;969824;4622434
802945;936151;4602678
802948;939164;4602478
802949;903424;4665211
802950;906002;4660246
802952;952627;4612509
802955;939141;4617417
802962;906224;4609733
802964;931937;4591933
802965;911756;4596428
802968;928660;4660589
802970;941408;4619045
802971;956986;4629882
802972;939794;4628223
802974;924312;4585848
802977;936998;4611982
802980;933100;4595599
802982;946294;4623367
802983;941518;4654988
802997;930107;4591021
802998;952983;4611136
803000;934825;4602053
803004;924837;4591344
803017;956808;4629656
803022;932140;4593195
803023;934635;4599435
803030;926628;4591864
803031;930662;4611139
803036;932526;4591835
803040;933628;4599899
803043;934441;4640805
803048;931497;4590522
803052;933178;4591224
803053;932650;4596360
803054;932754;4595723
803055;931732;4593512
803056;931683;4593285
803063;918524;4584563
803064;892911;4576246
803072;876333;4618981
803073;924733;4648101
803074;899351;4681203
803075;891846;4631759
803076;935922;4600120
803086;892108;4662594
803094;937042;4603144
803102;910402;4670806
803114;893430;4637935
803123;926644;4674985
803128;937132;4611039
803129;935968;4611157
803133;896616;4656792
803143;900809;4630781
803145;921108;4594521
803148;934016;4594379
803149;936075;4597440
803161;933293;4595903
803165;930661;4593010
803166;930805;4593167
803167;931038;4593121
803173;915007;4596785
803174;933111;4594264
803187;932248;4593686
803189;932507;4597826
803192;937706;4652679
803193;930820;4594818
803198;932094;4594914
803205;928650;4594527
803216;932162;4594865
803228;931354;4605742
803229;954572;4615008
803247;931651;4597519
803250;941473;4605401
803252;932177;4594711
803256;928972;4594741
803266;938817;4614870
803269;931375;4595466
803271;972030;4623789
803283;931267;4599459
803297;933393;4594183
803302;933368;4594315
803307;932351;4594109
803323;940491;4619812
803332;927446;4589780
803334;933572;4598027
803340;917695;4582328
803341;927897;4597716
803350;932577;4603022
803352;932113;4602760
803353;920144;4585265
803362;923848;4612262
803373;961989;4617894
803377;932059;4594266
803378;932161;4601160
803379;931772;4600803
803383;932607;4600700
803385;932996;4601070
803388;940321;4620018
803389;940721;4618872
803395;936116;4597233
803398;934418;4612735
803401;899880;4620535
803405;924617;4589891
803407;932079;4594853
803413;929139;4586721
803416;930606;4594409
803417;932955;4596183
803425;876470;4611862
803438;924052;4591499
803447;953191;4614693
803454;929595;4597319
803463;939969;4614233
803469;930186;4591008
803478;932333;4605616
803493;951850;4612977
803494;936199;4597181
803498;938211;4602090
803509;934913;4611832
803510;928997;4605824
803511;932500;4596898
803527;933133;4599577
803562;926136;4611196
803564;929764;4590966
803570;931190;4595102
803574;919160;4605349
803575;936607;4600632
803576;937803;4663809
803578;929400;4590902
803582;937443;4664115
803585;930406;4595008
803586;938462;4623262
803587;924820;4668945
803588;933899;4594847
803593;924516;4612911
803596;933922;4596599
803610;927218;4593443
803615;931421;4595553
803616;927381;4605231
803622;930934;4599083
803623;934921;4596313
803624;931885;4611293
803625;904015;4650771
803626;898464;4589907
803628;929248;4596617
803633;937713;4652626
803644;927884;4598281
803647;931679;4621840
803649;931010;4592838
803650;926855;4595079
803651;936662;4611498
803652;934402;4594629
803659;925506;4598747
803662;934184;4596513
803663;917360;4613990
803664;913728;4612933
803666;895568;4574751
803667;936243;4597552
803668;920137;4604952
803670;932429;4594273
803671;924580;4610113
803674;933220;4595630
803684;894820;4634081
803697;931650;4593229
803698;929371;4591940
803700;935774;4623219
803701;936658;4600985
803703;925894;4610190
803704;884992;4613312
803705;935117;4658627
803712;925811;4592241
803731;937460;4600915
803733;928431;4594185
803734;929146;4590742
803735;934772;4596924
803755;929034;4590829
803761;936242;4597224
803762;928564;4619730
803775;939713;4619565
803777;978128;4627348
803787;889767;4583846
803788;892801;4586368
803789;894177;4588758
803790;895858;4591663
803791;898588;4594408
803792;900869;4596509
803793;903851;4599248
803794;905873;4601444
803795;909549;4604083
803796;915247;4602974
803797;917478;4599708
803798;918995;4595943
803799;919950;4593818
803800;921712;4591451
803801;923078;4589193
803802;928617;4594149
803805;927877;4588993
803807;940787;4619827
803811;929517;4597699
803812;930545;4606972
803816;932569;4592845
803831;931153;4595444
803832;931834;4593722
803837;929910;4593172
803838;929731;4592839
803840;928874;4589979
803846;927322;4609545
803847;954550;4614354
803848;940515;4619397
803850;930139;4592664
803852;944834;4622235
803870;931572;4594988
803872;957897;4629950
803874;957093;4629653
803875;933166;4596687
803879;932546;4598272
803882;916286;4655591
803892;928805;4591245
803893;902000;4631127
803907;932271;4594057
803917;934362;4594361
803922;924178;4603149
803923;938476;4601895
803930;870329;4614700
803936;930034;4622081
803941;944834;4622235
803949;932415;4599935
803955;933501;4601054
803957;952119;4612498
803977;932047;4594403
803978;929391;4590657
803988;938610;4617536
803989;961382;4621048
803991;932807;4598619
803993;933681;4600964
803994;933533;4598542
803997;952258;4631180
803998;930345;4597168
803999;944928;4621759
804002;927163;4618963
804003;929301;4595033
804008;934773;4602167
804010;929605;4590769
804013;940621;4617938
804015;978767;4627975
804016;954276;4612920
804018;934954;4610302
804019;925210;4612438
804020;930843;4602779
804021;937632;4600895
804023;938914;4603010
804024;925404;4606812
804033;930913;4595206
804034;915395;4663446
804035;938887;4650230
804037;950826;4610890
804039;932440;4600442
804040;911387;4614544
804041;892281;4608984
804043;932719;4593801
804061;935404;4598445
804062;931962;4598943
804066;932639;4597046
804067;934973;4596098
804070;924928;4583165
804071;924928;4583165
804072;924928;4583165
804073;924928;4583165
804074;924928;4583165
804075;924928;4583165
804076;924928;4583165
804077;924928;4583165
804078;924928;4583165
804080;921809;4614936
804081;921286;4603776
804082;925243;4612892
804086;921015;4606789
804087;933042;4597709
804089;931076;4593582
804090;930884;4593805
804091;930768;4595334
804092;928724;4587903
804093;929192;4596289
804095;914139;4614508
804098;932273;4598484
804106;925816;4586299
804107;923393;4602855
804111;907898;4602205
804114;933595;4599738
804122;937659;4613220
804123;941199;4622413
804136;956833;4629357
804138;928786;4593139
804139;933547;4595210
804140;933409;4664947
804141;936052;4599861
804142;938449;4604278
804143;932575;4595607
804148;931400;4595563
804149;932879;4594258
804151;930826;4593920
804153;933650;4594049
804157;933090;4593767
804166;925519;4604084
804167;923735;4593801
804178;937477;4612528
804185;932184;4599520
804187;926672;4592995
804198;933188;4595790
804210;927214;4589815
804212;935919;4619489
804216;932510;4594223
804224;935510;4597116
804225;924226;4599925
804233;936384;4619813
804243;935964;4597718
804252;930533;4592090
